date,value,year,month,day,day_name,week_day,month_name,quarter,datetime,season,weather,temp,humidity,windspeed,casual,registered,rented_bikes_count,Profit,time,workingDay,hour,day_period
2011-01-07,7,2011,1,7,Friday,4,January,Q1,2011-01-07 06:00:00,Winter,Clear,8.0,69.0,13.0,8.0,26.0,34.0,249.2287671,06:00:00,True,6.0,Morning
2011-01-07,7,2011,1,7,Friday,4,January,Q1,2011-01-07 07:00:00,Winter,Clear,8.0,69.0,13.0,8.0,76.0,84.0,464.2287671,07:00:00,True,7.0,Morning
2011-01-07,7,2011,1,7,Friday,4,January,Q1,2011-01-07 08:00:00,Winter,Clear,8.0,51.0,13.0,20.0,190.0,210.0,1160.828767,08:00:00,True,8.0,Morning
2011-01-07,7,2011,1,7,Friday,4,January,Q1,2011-01-07 09:00:00,Winter,Clear,8.0,47.0,20.0,9.0,125.0,134.0,692.1287671,09:00:00,True,9.0,Morning
2011-01-07,7,2011,1,7,Friday,4,January,Q1,2011-01-07 10:00:00,Winter,Clear,20.0,62.0,22.0,16.0,47.0,63.0,477.1287671,10:00:00,True,10.0,Morning
2011-01-07,7,2011,1,7,Friday,4,January,Q1,2011-01-07 11:00:00,Winter,Mist,8.0,40.0,13.0,19.0,48.0,67.0,533.0287671,11:00:00,True,11.0,Morning
2011-01-07,7,2011,1,7,Friday,4,January,Q1,2011-01-07 12:00:00,Winter,Clear,20.0,62.0,17.0,9.0,50.0,59.0,369.6287671,12:00:00,True,12.0,Afternoon
2011-01-07,7,2011,1,7,Friday,4,January,Q1,2011-01-07 13:00:00,Winter,Mist,8.0,37.0,19.0,9.0,64.0,73.0,429.8287671,13:00:00,True,13.0,Afternoon
2011-01-07,7,2011,1,7,Friday,4,January,Q1,2011-01-07 14:00:00,Winter,Mist,8.0,40.0,17.0,7.0,43.0,50.0,305.1287671,14:00:00,True,14.0,Afternoon
2011-01-07,7,2011,1,7,Friday,4,January,Q1,2011-01-07 15:00:00,Winter,Mist,8.0,37.0,11.0,9.0,63.0,72.0,425.5287671,15:00:00,True,15.0,Afternoon
2011-01-07,7,2011,1,7,Friday,4,January,Q1,2011-01-07 16:00:00,Winter,Mist,8.0,37.0,11.0,5.0,82.0,87.0,438.4287671,16:00:00,True,16.0,Afternoon
2011-01-07,7,2011,1,7,Friday,4,January,Q1,2011-01-07 17:00:00,Winter,Mist,8.0,37.0,13.0,9.0,178.0,187.0,920.0287671,17:00:00,True,17.0,Evening
2011-01-07,7,2011,1,7,Friday,4,January,Q1,2011-01-07 18:00:00,Winter,Clear,20.0,40.0,6.0,7.0,116.0,123.0,619.0287671,18:00:00,True,18.0,Evening
2011-01-07,7,2011,1,7,Friday,4,January,Q1,2011-01-07 19:00:00,Winter,Clear,7.0,55.0,6.0,3.0,92.0,95.0,447.0287671,19:00:00,True,19.0,Evening
2011-01-07,7,2011,1,7,Friday,4,January,Q1,2011-01-07 20:00:00,Winter,Clear,7.0,47.0,7.0,1.0,50.0,51.0,232.0287671,20:00:00,True,20.0,Evening
2011-01-07,7,2011,1,7,Friday,4,January,Q1,2011-01-07 21:00:00,Winter,Clear,20.0,62.0,9.0,0.0,39.0,39.0,167.5287671,21:00:00,True,21.0,Night
2011-01-07,7,2011,1,7,Friday,4,January,Q1,2011-01-07 22:00:00,Winter,Clear,7.0,62.0,13.0,2.0,34.0,36.0,180.4287671,22:00:00,True,22.0,Night
2011-01-07,7,2011,1,7,Friday,4,January,Q1,2011-01-07 23:00:00,Winter,Mist,7.0,62.0,13.0,1.0,14.0,15.0,77.22876712,23:00:00,True,23.0,Night
2011-01-08,8,2011,1,8,Saturday,5,January,Q1,2011-01-08 00:00:00,Winter,Mist,20.0,51.0,11.0,1.0,24.0,25.0,120.2287671,00:00:00,False,0.0,Night
2011-01-08,8,2011,1,8,Saturday,5,January,Q1,2011-01-08 01:00:00,Winter,Mist,7.0,55.0,6.0,1.0,15.0,16.0,81.52876712,01:00:00,False,1.0,Night
2011-01-08,8,2011,1,8,Saturday,5,January,Q1,2011-01-08 02:00:00,Winter,Mist,7.0,55.0,0.0,3.0,13.0,16.0,107.3287671,02:00:00,False,2.0,Night
2011-01-08,8,2011,1,8,Saturday,5,January,Q1,2011-01-08 03:00:00,Winter,Rainy,7.0,55.0,11.0,0.0,7.0,7.0,29.92876712,03:00:00,False,3.0,Night
2011-01-08,8,2011,1,8,Saturday,5,January,Q1,2011-01-08 04:00:00,Winter,Rainy,7.0,55.0,11.0,0.0,1.0,1.0,4.128767123,04:00:00,False,4.0,Night
2011-01-08,8,2011,1,8,Saturday,5,January,Q1,2011-01-08 05:00:00,Winter,Clear,20.0,62.0,13.0,0.0,5.0,5.0,21.32876712,05:00:00,False,5.0,Morning
2011-01-08,8,2011,1,8,Saturday,5,January,Q1,2011-01-08 06:00:00,Winter,Clear,20.0,74.0,11.0,0.0,2.0,2.0,8.428767123,06:00:00,False,6.0,Morning
2011-01-08,8,2011,1,8,Saturday,5,January,Q1,2011-01-08 07:00:00,Winter,Mist,7.0,74.0,7.0,1.0,8.0,9.0,51.42876712,07:00:00,False,7.0,Morning
2011-01-08,8,2011,1,8,Saturday,5,January,Q1,2011-01-08 08:00:00,Winter,Rainy,7.0,93.0,7.0,0.0,15.0,15.0,64.32876712,08:00:00,False,8.0,Morning
2011-01-08,8,2011,1,8,Saturday,5,January,Q1,2011-01-08 09:00:00,Winter,Rainy,7.0,93.0,7.0,0.0,20.0,20.0,85.82876712,09:00:00,False,9.0,Morning
2011-01-08,8,2011,1,8,Saturday,5,January,Q1,2011-01-08 10:00:00,Winter,Mist,7.0,80.0,11.0,5.0,56.0,61.0,326.6287671,10:00:00,False,10.0,Morning
2011-01-08,8,2011,1,8,Saturday,5,January,Q1,2011-01-08 11:00:00,Winter,Mist,8.0,69.0,13.0,2.0,60.0,62.0,292.2287671,11:00:00,False,11.0,Morning
2011-01-08,8,2011,1,8,Saturday,5,January,Q1,2011-01-08 12:00:00,Winter,Mist,8.0,59.0,13.0,8.0,90.0,98.0,524.4287671,12:00:00,False,12.0,Afternoon
2011-01-08,8,2011,1,8,Saturday,5,January,Q1,2011-01-08 13:00:00,Winter,Clear,8.0,62.0,22.0,7.0,95.0,102.0,528.7287671,13:00:00,False,13.0,Afternoon
2011-01-08,8,2011,1,8,Saturday,5,January,Q1,2011-01-08 14:00:00,Winter,Clear,8.0,62.0,13.0,12.0,83.0,95.0,563.1287671,14:00:00,False,14.0,Afternoon
2011-01-08,8,2011,1,8,Saturday,5,January,Q1,2011-01-08 15:00:00,Winter,Clear,20.0,32.0,30.0,5.0,69.0,74.0,382.5287671,15:00:00,False,15.0,Afternoon
2011-01-08,8,2011,1,8,Saturday,5,January,Q1,2011-01-08 16:00:00,Winter,Clear,7.0,62.0,13.0,8.0,68.0,76.0,429.8287671,16:00:00,False,16.0,Afternoon
2011-01-08,8,2011,1,8,Saturday,5,January,Q1,2011-01-08 17:00:00,Winter,Clear,20.0,62.0,37.0,5.0,64.0,69.0,361.0287671,17:00:00,False,17.0,Evening
2011-01-08,8,2011,1,8,Saturday,5,January,Q1,2011-01-08 18:00:00,Winter,Clear,6.0,39.0,13.0,3.0,52.0,55.0,275.0287671,18:00:00,False,18.0,Evening
2011-01-08,8,2011,1,8,Saturday,5,January,Q1,2011-01-08 19:00:00,Winter,Clear,20.0,62.0,17.0,4.0,26.0,30.0,180.4287671,19:00:00,False,19.0,Evening
2011-01-08,8,2011,1,8,Saturday,5,January,Q1,2011-01-08 20:00:00,Winter,Clear,5.0,36.0,13.0,0.0,28.0,28.0,120.2287671,20:00:00,False,20.0,Evening
2011-01-08,8,2011,1,8,Saturday,5,January,Q1,2011-01-08 21:00:00,Winter,Clear,5.0,62.0,24.0,2.0,35.0,37.0,184.7287671,21:00:00,False,21.0,Night
2011-01-08,8,2011,1,8,Saturday,5,January,Q1,2011-01-08 22:00:00,Winter,Clear,5.0,62.0,26.0,1.0,33.0,34.0,158.9287671,22:00:00,False,22.0,Night
2011-01-08,8,2011,1,8,Saturday,5,January,Q1,2011-01-08 23:00:00,Winter,Clear,4.0,39.0,30.0,0.0,22.0,22.0,94.42876712,23:00:00,False,23.0,Night
2011-01-09,9,2011,1,9,Sunday,6,January,Q1,2011-01-09 00:00:00,Winter,Clear,20.0,42.0,13.0,1.0,24.0,25.0,120.2287671,00:00:00,False,0.0,Night
2011-01-09,9,2011,1,9,Sunday,6,January,Q1,2011-01-09 01:00:00,Winter,Clear,4.0,42.0,31.0,0.0,12.0,12.0,51.42876712,01:00:00,False,1.0,Night
2011-01-09,9,2011,1,9,Sunday,6,January,Q1,2011-01-09 02:00:00,Winter,Clear,4.0,62.0,13.0,0.0,11.0,11.0,47.12876712,02:00:00,False,2.0,Night
2011-01-09,9,2011,1,9,Sunday,6,January,Q1,2011-01-09 03:00:00,Winter,Clear,20.0,46.0,28.0,0.0,4.0,4.0,17.02876712,03:00:00,False,3.0,Night
2011-01-09,9,2011,1,9,Sunday,6,January,Q1,2011-01-09 04:00:00,Winter,Clear,3.0,53.0,13.0,0.0,1.0,1.0,4.128767123,04:00:00,False,4.0,Night
2011-01-09,9,2011,1,9,Sunday,6,January,Q1,2011-01-09 05:00:00,Winter,Clear,3.0,62.0,13.0,0.0,1.0,1.0,4.128767123,05:00:00,False,5.0,Morning
2011-01-09,9,2011,1,9,Sunday,6,January,Q1,2011-01-09 06:00:00,Winter,Clear,4.0,62.0,13.0,0.0,1.0,1.0,4.128767123,06:00:00,False,6.0,Morning
2011-01-09,9,2011,1,9,Sunday,6,January,Q1,2011-01-09 07:00:00,Winter,Clear,3.0,53.0,13.0,1.0,5.0,6.0,38.52876712,07:00:00,False,7.0,Morning
2011-01-09,9,2011,1,9,Sunday,6,January,Q1,2011-01-09 08:00:00,Winter,Clear,20.0,62.0,13.0,0.0,10.0,10.0,42.82876712,08:00:00,False,8.0,Morning
2011-01-09,9,2011,1,9,Sunday,6,January,Q1,2011-01-09 09:00:00,Winter,Clear,20.0,62.0,35.0,0.0,19.0,19.0,81.52876712,09:00:00,False,9.0,Morning
2011-01-09,9,2011,1,9,Sunday,6,January,Q1,2011-01-09 10:00:00,Winter,Clear,6.0,43.0,26.0,0.0,49.0,49.0,210.5287671,10:00:00,False,10.0,Morning
2011-01-09,9,2011,1,9,Sunday,6,January,Q1,2011-01-09 11:00:00,Winter,Clear,7.0,40.0,35.0,2.0,47.0,49.0,236.3287671,11:00:00,False,11.0,Morning
2011-01-09,9,2011,1,9,Sunday,6,January,Q1,2011-01-09 12:00:00,Winter,Clear,7.0,37.0,30.0,4.0,79.0,83.0,408.3287671,12:00:00,False,12.0,Afternoon
2011-01-09,9,2011,1,9,Sunday,6,January,Q1,2011-01-09 13:00:00,Winter,Clear,8.0,34.0,30.0,6.0,69.0,75.0,399.7287671,13:00:00,False,13.0,Afternoon
2011-01-09,9,2011,1,9,Sunday,6,January,Q1,2011-01-09 14:00:00,Winter,Clear,20.0,32.0,31.0,8.0,64.0,72.0,412.6287671,14:00:00,False,14.0,Afternoon
2011-01-09,9,2011,1,9,Sunday,6,January,Q1,2011-01-09 15:00:00,Winter,Clear,9.0,62.0,13.0,5.0,77.0,82.0,416.9287671,15:00:00,False,15.0,Afternoon
2011-01-09,9,2011,1,9,Sunday,6,January,Q1,2011-01-09 16:00:00,Winter,Clear,8.0,34.0,30.0,13.0,79.0,92.0,563.1287671,16:00:00,False,16.0,Afternoon
2011-01-09,9,2011,1,9,Sunday,6,January,Q1,2011-01-09 17:00:00,Winter,Clear,7.0,37.0,13.0,3.0,59.0,62.0,305.1287671,17:00:00,False,17.0,Evening
2011-01-09,9,2011,1,9,Sunday,6,January,Q1,2011-01-09 18:00:00,Winter,Clear,20.0,40.0,22.0,4.0,44.0,48.0,257.8287671,18:00:00,False,18.0,Evening
2011-01-09,9,2011,1,9,Sunday,6,January,Q1,2011-01-09 19:00:00,Winter,Clear,7.0,62.0,22.0,1.0,40.0,41.0,189.0287671,19:00:00,False,19.0,Evening
2011-01-09,9,2011,1,9,Sunday,6,January,Q1,2011-01-09 20:00:00,Winter,Clear,6.0,46.0,17.0,0.0,38.0,38.0,163.2287671,20:00:00,False,20.0,Evening
2011-01-09,9,2011,1,9,Sunday,6,January,Q1,2011-01-09 21:00:00,Winter,Clear,6.0,62.0,28.0,1.0,19.0,20.0,98.72876712,21:00:00,False,21.0,Night
2011-01-09,9,2011,1,9,Sunday,6,January,Q1,2011-01-09 22:00:00,Winter,Clear,20.0,46.0,20.0,5.0,10.0,15.0,128.8287671,22:00:00,False,22.0,Night
2011-01-09,9,2011,1,9,Sunday,6,January,Q1,2011-01-09 23:00:00,Winter,Clear,5.0,62.0,13.0,0.0,6.0,6.0,25.62876712,23:00:00,False,23.0,Night
2011-01-10,10,2011,1,10,Monday,0,January,Q1,2011-01-10 00:00:00,Winter,Clear,20.0,62.0,19.0,2.0,3.0,5.0,47.12876712,00:00:00,True,0.0,Night
2011-01-10,10,2011,1,10,Monday,0,January,Q1,2011-01-10 01:00:00,Winter,Clear,5.0,50.0,19.0,1.0,0.0,1.0,17.02876712,01:00:00,True,1.0,Night
2011-01-10,10,2011,1,10,Monday,0,January,Q1,2011-01-10 02:00:00,Winter,Clear,5.0,50.0,15.0,0.0,3.0,3.0,12.72876712,02:00:00,True,2.0,Night
2011-01-10,10,2011,1,10,Monday,0,January,Q1,2011-01-10 03:00:00,Winter,Clear,5.0,62.0,13.0,0.0,1.0,1.0,4.128767123,03:00:00,True,3.0,Night
2011-01-10,10,2011,1,10,Monday,0,January,Q1,2011-01-10 04:00:00,Winter,Clear,4.0,54.0,13.0,1.0,2.0,3.0,25.62876712,04:00:00,True,4.0,Night
2011-01-10,10,2011,1,10,Monday,0,January,Q1,2011-01-10 05:00:00,Winter,Clear,4.0,54.0,17.0,0.0,3.0,3.0,12.72876712,05:00:00,True,5.0,Morning
2011-01-10,10,2011,1,10,Monday,0,January,Q1,2011-01-10 06:00:00,Winter,Clear,20.0,50.0,19.0,0.0,31.0,31.0,133.1287671,06:00:00,True,6.0,Morning
2011-01-10,10,2011,1,10,Monday,0,January,Q1,2011-01-10 07:00:00,Winter,Clear,20.0,50.0,15.0,2.0,75.0,77.0,356.7287671,07:00:00,True,7.0,Morning
2011-01-10,10,2011,1,10,Monday,0,January,Q1,2011-01-10 08:00:00,Winter,Mist,5.0,50.0,13.0,4.0,184.0,188.0,859.8287671,08:00:00,True,8.0,Morning
2011-01-10,10,2011,1,10,Monday,0,January,Q1,2011-01-10 09:00:00,Winter,Mist,20.0,62.0,13.0,2.0,92.0,94.0,429.8287671,09:00:00,True,9.0,Morning
2011-01-10,10,2011,1,10,Monday,0,January,Q1,2011-01-10 10:00:00,Winter,Mist,6.0,50.0,20.0,0.0,31.0,31.0,133.1287671,10:00:00,True,10.0,Morning
2011-01-10,10,2011,1,10,Monday,0,January,Q1,2011-01-10 11:00:00,Winter,Clear,20.0,62.0,13.0,2.0,28.0,30.0,154.6287671,11:00:00,True,11.0,Morning
2011-01-10,10,2011,1,10,Monday,0,January,Q1,2011-01-10 12:00:00,Winter,Mist,8.0,62.0,19.0,5.0,47.0,52.0,287.9287671,12:00:00,True,12.0,Afternoon
2011-01-10,10,2011,1,10,Monday,0,January,Q1,2011-01-10 13:00:00,Winter,Mist,20.0,62.0,19.0,4.0,50.0,54.0,283.6287671,13:00:00,True,13.0,Afternoon
2011-01-10,10,2011,1,10,Monday,0,January,Q1,2011-01-10 14:00:00,Winter,Mist,20.0,62.0,15.0,0.0,47.0,47.0,201.9287671,14:00:00,True,14.0,Afternoon
2011-01-10,10,2011,1,10,Monday,0,January,Q1,2011-01-10 15:00:00,Winter,Mist,8.0,40.0,13.0,2.0,43.0,45.0,219.1287671,15:00:00,True,15.0,Afternoon
2011-01-10,10,2011,1,10,Monday,0,January,Q1,2011-01-10 16:00:00,Winter,Clear,20.0,62.0,9.0,4.0,70.0,74.0,369.6287671,16:00:00,True,16.0,Afternoon
2011-01-10,10,2011,1,10,Monday,0,January,Q1,2011-01-10 17:00:00,Winter,Clear,8.0,40.0,13.0,4.0,174.0,178.0,816.8287671,17:00:00,True,17.0,Evening
2011-01-10,10,2011,1,10,Monday,0,January,Q1,2011-01-10 18:00:00,Winter,Clear,8.0,40.0,15.0,1.0,154.0,155.0,679.2287671,18:00:00,True,18.0,Evening
2011-01-10,10,2011,1,10,Monday,0,January,Q1,2011-01-10 19:00:00,Winter,Clear,7.0,47.0,11.0,3.0,92.0,95.0,447.0287671,19:00:00,True,19.0,Evening
2011-01-10,10,2011,1,10,Monday,0,January,Q1,2011-01-10 20:00:00,Winter,Clear,7.0,50.0,11.0,1.0,73.0,74.0,330.9287671,20:00:00,True,20.0,Evening
2011-01-10,10,2011,1,10,Monday,0,January,Q1,2011-01-10 21:00:00,Winter,Clear,6.0,59.0,13.0,1.0,37.0,38.0,176.1287671,21:00:00,True,21.0,Night
2011-01-10,10,2011,1,10,Monday,0,January,Q1,2011-01-10 22:00:00,Winter,Clear,6.0,59.0,13.0,2.0,22.0,24.0,128.8287671,22:00:00,True,22.0,Night
2011-01-10,10,2011,1,10,Monday,0,January,Q1,2011-01-10 23:00:00,Winter,Clear,6.0,62.0,13.0,0.0,18.0,18.0,77.22876712,23:00:00,True,23.0,Night
2011-01-11,11,2011,1,11,Tuesday,1,January,Q1,2011-01-11 00:00:00,Winter,Clear,6.0,62.0,7.0,2.0,10.0,12.0,77.22876712,00:00:00,True,0.0,Night
2011-01-11,11,2011,1,11,Tuesday,1,January,Q1,2011-01-11 01:00:00,Winter,Clear,6.0,62.0,13.0,0.0,3.0,3.0,12.72876712,01:00:00,True,1.0,Night
2011-01-11,11,2011,1,11,Tuesday,1,January,Q1,2011-01-11 02:00:00,Winter,Clear,20.0,62.0,13.0,0.0,3.0,3.0,12.72876712,02:00:00,True,2.0,Night
2011-01-11,11,2011,1,11,Tuesday,1,January,Q1,2011-01-11 05:00:00,Winter,Mist,20.0,55.0,13.0,0.0,6.0,6.0,25.62876712,05:00:00,True,5.0,Morning
2011-01-11,11,2011,1,11,Tuesday,1,January,Q1,2011-01-11 06:00:00,Winter,Mist,7.0,55.0,13.0,0.0,27.0,27.0,115.9287671,06:00:00,True,6.0,Morning
2011-01-11,11,2011,1,11,Tuesday,1,January,Q1,2011-01-11 07:00:00,Winter,Mist,7.0,55.0,13.0,2.0,97.0,99.0,451.3287671,07:00:00,True,7.0,Morning
2011-01-11,11,2011,1,11,Tuesday,1,January,Q1,2011-01-11 08:00:00,Winter,Mist,7.0,62.0,6.0,3.0,214.0,217.0,971.6287671,08:00:00,True,8.0,Morning
2011-01-11,11,2011,1,11,Tuesday,1,January,Q1,2011-01-11 09:00:00,Winter,Mist,7.0,51.0,11.0,3.0,127.0,130.0,597.5287671,09:00:00,True,9.0,Morning
2011-01-11,11,2011,1,11,Tuesday,1,January,Q1,2011-01-11 10:00:00,Winter,Clear,8.0,51.0,11.0,3.0,51.0,54.0,270.7287671,10:00:00,True,10.0,Morning
2011-01-11,11,2011,1,11,Tuesday,1,January,Q1,2011-01-11 11:00:00,Winter,Mist,8.0,47.0,13.0,4.0,31.0,35.0,201.9287671,11:00:00,True,11.0,Morning
2011-01-11,11,2011,1,11,Tuesday,1,January,Q1,2011-01-11 12:00:00,Winter,Clear,8.0,51.0,7.0,2.0,55.0,57.0,270.7287671,12:00:00,True,12.0,Afternoon
2011-01-11,11,2011,1,11,Tuesday,1,January,Q1,2011-01-11 13:00:00,Winter,Mist,8.0,62.0,6.0,6.0,46.0,52.0,300.8287671,13:00:00,True,13.0,Afternoon
2011-01-11,11,2011,1,11,Tuesday,1,January,Q1,2011-01-11 14:00:00,Winter,Mist,8.0,59.0,13.0,3.0,60.0,63.0,309.4287671,14:00:00,True,14.0,Afternoon
2011-01-11,11,2011,1,11,Tuesday,1,January,Q1,2011-01-11 15:00:00,Winter,Clear,7.0,80.0,6.0,2.0,45.0,47.0,227.7287671,15:00:00,True,15.0,Afternoon
2011-01-11,11,2011,1,11,Tuesday,1,January,Q1,2011-01-11 16:00:00,Winter,Mist,7.0,86.0,13.0,4.0,72.0,76.0,378.2287671,16:00:00,True,16.0,Afternoon
2011-01-11,11,2011,1,11,Tuesday,1,January,Q1,2011-01-11 17:00:00,Winter,Clear,7.0,62.0,15.0,6.0,130.0,136.0,662.0287671,17:00:00,True,17.0,Evening
2011-01-11,11,2011,1,11,Tuesday,1,January,Q1,2011-01-11 18:00:00,Winter,Clear,7.0,62.0,7.0,1.0,94.0,95.0,421.2287671,18:00:00,True,18.0,Evening
2011-01-11,11,2011,1,11,Tuesday,1,January,Q1,2011-01-11 19:00:00,Winter,Clear,20.0,62.0,13.0,0.0,51.0,51.0,219.1287671,19:00:00,True,19.0,Evening
2011-01-11,11,2011,1,11,Tuesday,1,January,Q1,2011-01-11 20:00:00,Winter,Rainy,7.0,93.0,13.0,0.0,32.0,32.0,137.4287671,20:00:00,True,20.0,Evening
2011-01-11,11,2011,1,11,Tuesday,1,January,Q1,2011-01-11 21:00:00,Winter,Rainy,7.0,62.0,13.0,0.0,20.0,20.0,85.82876712,21:00:00,True,21.0,Night
2011-01-11,11,2011,1,11,Tuesday,1,January,Q1,2011-01-11 22:00:00,Winter,Rainy,7.0,93.0,7.0,1.0,28.0,29.0,137.4287671,22:00:00,True,22.0,Night
2011-01-11,11,2011,1,11,Tuesday,1,January,Q1,2011-01-11 23:00:00,Winter,Rainy,7.0,93.0,13.0,1.0,18.0,19.0,94.42876712,23:00:00,True,23.0,Night
2011-01-12,12,2011,1,12,Wednesday,2,January,Q1,2011-01-12 00:00:00,Winter,Clear,7.0,86.0,6.0,0.0,7.0,7.0,29.92876712,00:00:00,True,0.0,Night
2011-01-12,12,2011,1,12,Wednesday,2,January,Q1,2011-01-12 01:00:00,Winter,Mist,20.0,86.0,7.0,0.0,6.0,6.0,25.62876712,01:00:00,True,1.0,Night
2011-01-12,12,2011,1,12,Wednesday,2,January,Q1,2011-01-12 02:00:00,Winter,Clear,6.0,86.0,13.0,0.0,1.0,1.0,4.128767123,02:00:00,True,2.0,Night
2011-01-12,12,2011,1,12,Wednesday,2,January,Q1,2011-01-12 05:00:00,Winter,Clear,20.0,86.0,13.0,0.0,5.0,5.0,21.32876712,05:00:00,True,5.0,Morning
2011-01-12,12,2011,1,12,Wednesday,2,January,Q1,2011-01-12 06:00:00,Winter,Clear,5.0,93.0,13.0,0.0,16.0,16.0,68.62876712,06:00:00,True,6.0,Morning
2011-01-12,12,2011,1,12,Wednesday,2,January,Q1,2011-01-12 07:00:00,Winter,Clear,6.0,69.0,9.0,0.0,54.0,54.0,232.0287671,07:00:00,True,7.0,Morning
2011-01-12,12,2011,1,12,Wednesday,2,January,Q1,2011-01-12 08:00:00,Winter,Clear,7.0,59.0,13.0,3.0,125.0,128.0,588.9287671,08:00:00,True,8.0,Morning
2011-01-12,12,2011,1,12,Wednesday,2,January,Q1,2011-01-12 09:00:00,Winter,Clear,7.0,59.0,22.0,3.0,78.0,81.0,386.8287671,09:00:00,True,9.0,Morning
2011-01-12,12,2011,1,12,Wednesday,2,January,Q1,2011-01-12 10:00:00,Winter,Clear,7.0,55.0,13.0,0.0,39.0,39.0,167.5287671,10:00:00,True,10.0,Morning
2011-01-12,12,2011,1,12,Wednesday,2,January,Q1,2011-01-12 11:00:00,Winter,Clear,8.0,62.0,26.0,3.0,32.0,35.0,189.0287671,11:00:00,True,11.0,Morning
2011-01-12,12,2011,1,12,Wednesday,2,January,Q1,2011-01-12 12:00:00,Winter,Clear,8.0,62.0,13.0,3.0,52.0,55.0,275.0287671,12:00:00,True,12.0,Afternoon
2011-01-12,12,2011,1,12,Wednesday,2,January,Q1,2011-01-12 13:00:00,Winter,Clear,9.0,44.0,13.0,0.0,49.0,49.0,210.5287671,13:00:00,True,13.0,Afternoon
2011-01-12,12,2011,1,12,Wednesday,2,January,Q1,2011-01-12 14:00:00,Winter,Clear,20.0,47.0,22.0,0.0,44.0,44.0,189.0287671,14:00:00,True,14.0,Afternoon
2011-01-12,12,2011,1,12,Wednesday,2,January,Q1,2011-01-12 15:00:00,Winter,Clear,8.0,47.0,28.0,1.0,48.0,49.0,223.4287671,15:00:00,True,15.0,Afternoon
2011-01-12,12,2011,1,12,Wednesday,2,January,Q1,2011-01-12 16:00:00,Winter,Clear,9.0,44.0,22.0,5.0,63.0,68.0,356.7287671,16:00:00,True,16.0,Afternoon
2011-01-12,12,2011,1,12,Wednesday,2,January,Q1,2011-01-12 17:00:00,Winter,Clear,8.0,47.0,13.0,0.0,139.0,139.0,597.5287671,17:00:00,True,17.0,Evening
2011-01-12,12,2011,1,12,Wednesday,2,January,Q1,2011-01-12 18:00:00,Winter,Clear,8.0,47.0,35.0,2.0,135.0,137.0,614.7287671,18:00:00,True,18.0,Evening
2011-01-12,12,2011,1,12,Wednesday,2,January,Q1,2011-01-12 19:00:00,Winter,Clear,20.0,47.0,13.0,1.0,82.0,83.0,369.6287671,19:00:00,True,19.0,Evening
2011-01-12,12,2011,1,12,Wednesday,2,January,Q1,2011-01-12 20:00:00,Winter,Clear,7.0,50.0,13.0,2.0,54.0,56.0,266.4287671,20:00:00,True,20.0,Evening
2011-01-12,12,2011,1,12,Wednesday,2,January,Q1,2011-01-12 21:00:00,Winter,Clear,7.0,55.0,13.0,0.0,57.0,57.0,244.9287671,21:00:00,True,21.0,Night
2011-01-12,12,2011,1,12,Wednesday,2,January,Q1,2011-01-12 22:00:00,Winter,Clear,7.0,55.0,30.0,1.0,32.0,33.0,154.6287671,22:00:00,True,22.0,Night
2011-01-12,12,2011,1,12,Wednesday,2,January,Q1,2011-01-12 23:00:00,Winter,Clear,6.0,59.0,28.0,1.0,19.0,20.0,98.72876712,23:00:00,True,23.0,Night
2011-01-13,13,2011,1,13,Thursday,3,January,Q1,2011-01-13 00:00:00,Winter,Clear,20.0,59.0,19.0,1.0,6.0,7.0,42.82876712,00:00:00,True,0.0,Night
2011-01-13,13,2011,1,13,Thursday,3,January,Q1,2011-01-13 01:00:00,Winter,Clear,20.0,50.0,13.0,0.0,2.0,2.0,8.428767123,01:00:00,True,1.0,Night
2011-01-13,13,2011,1,13,Thursday,3,January,Q1,2011-01-13 02:00:00,Winter,Clear,6.0,50.0,24.0,0.0,2.0,2.0,8.428767123,02:00:00,True,2.0,Night
2011-01-13,13,2011,1,13,Thursday,3,January,Q1,2011-01-13 03:00:00,Winter,Clear,6.0,50.0,22.0,0.0,3.0,3.0,12.72876712,03:00:00,True,3.0,Night
2011-01-13,13,2011,1,13,Thursday,3,January,Q1,2011-01-13 04:00:00,Winter,Clear,6.0,50.0,17.0,0.0,4.0,4.0,17.02876712,04:00:00,True,4.0,Night
2011-01-13,13,2011,1,13,Thursday,3,January,Q1,2011-01-13 05:00:00,Winter,Clear,6.0,50.0,20.0,0.0,3.0,3.0,12.72876712,05:00:00,True,5.0,Morning
2011-01-13,13,2011,1,13,Thursday,3,January,Q1,2011-01-13 06:00:00,Winter,Clear,5.0,54.0,9.0,0.0,28.0,28.0,120.2287671,06:00:00,True,6.0,Morning
2011-01-13,13,2011,1,13,Thursday,3,January,Q1,2011-01-13 07:00:00,Winter,Clear,5.0,54.0,9.0,0.0,72.0,72.0,309.4287671,07:00:00,True,7.0,Morning
2011-01-13,13,2011,1,13,Thursday,3,January,Q1,2011-01-13 08:00:00,Winter,Clear,6.0,50.0,13.0,5.0,197.0,202.0,932.9287671,08:00:00,True,8.0,Morning
2011-01-13,13,2011,1,13,Thursday,3,January,Q1,2011-01-13 09:00:00,Winter,Clear,6.0,62.0,22.0,2.0,137.0,139.0,623.3287671,09:00:00,True,9.0,Morning
